26
0.655025601387 0.674933671951 0.674933671951 1.99096977711 1.27740740776
0.631512463093 0.716554284096 0.716554284096 1.88494896889 1.50883340836
0.718110978603 0.623451590538 0.623451590538 1.83386313915 0.936911523342
0.654309093952 0.571691513062 0.571691513062 1.8024930954 1.39778709412
0.583858072758 0.536195039749 0.536195039749 1.76207005978 1.54975092411
0.456915408373 0.297134101391 0.297134101391 1.73615276814 0.355980932713
0.48371759057 0.454965263605 0.454965263605 1.66957342625 0.871618568897
0.523284673691 0.313392519951 0.313392519951 1.65286028385 1.46287429333
0.474420368671 0.363972365856 0.363972365856 1.58464121819 0.944034457207
0.491805970669 0.414243787527 0.414243787527 1.52093696594 1.25934457779
0.283724546432 0.247615635395 0.247615635395 1.23173129559 1.11421990395
0.164412051439 0.176193252206 0.176193252206 1.17380285263 0.471831321716
0.241948604584 0.184008046985 0.184008046985 1.16123735905 1.02323055267
0.18923778832 0.152451485395 0.152451485395 1.07468307018 0.770440161228
0.224775508046 0.17677603662 0.17677603662 1.02593994141 0.407580494881
0.244501590729 0.0920557826757 0.0920557826757 0.983238816261 0.82735234499
0.181072577834 0.137891292572 0.137891292572 0.893408417702 0.685816168785
0.158805310726 0.0755802989006 0.0755802989006 0.852493286133 0.690910756588
0.109088309109 0.115821748972 0.115821748972 0.648787856102 0.483225077391
0.0305034462363 0.065198212862 0.065198212862 0.605087816715 0.185731828213
0.0380162708461 -0.0101567553356 -0.0101567553356 0.572320282459 0.156386852264
0.0311613399535 -0.0396859869361 -0.0396859869361 0.456258267164 0.300156325102
0.0643959790468 0.0342492088675 0.0342492088675 0.368236541748 0.180786862969
-0.0160628147423 0.00153596675955 0.00153596675955 0.261566281319 0.195964708924
0.000660174991935 0.0205823089927 0.0205823089927 0.162496298552 0.118947118521
0.0141696380451 0.0349032990634 0.0349032990634 0.0319891795516 0.00455517228693
